OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,Year,Month,MonthName,Quarter,YearMonth,OrderCount,CustomerType
527607,104926,2025-09-25,2008,2,15,Wallet,Completed,22,Kerman,2025-11-13,Regular,Phone Case,Accessories,14,24,24,2025,9,September,Q3,2025-09,4,Repeat Customer
527608,100644,2026-05-06,2015,2,15,Cash,Completed,41,Mashhad,2024-10-27,Regular,Bluetooth Speaker,Electronics,58,99,99,2026,5,May,Q2,2026-05,7,Repeat Customer
527609,105093,2025-06-23,2013,3,5,CardToCard,Completed,20,Tehran,2024-08-03,Regular,Notebook,Stationery,7,20,20,2025,6,June,Q2,2025-06,10,Repeat Customer
527610,106631,2024-03-29,2014,1,5,Cash,Completed,41,Tabriz,2024-04-27,New,Backpack,Accessories,42,40,40,2024,3,March,Q1,2024-03,5,Repeat Customer
527611,107380,2025-07-26,2005,1,5,Gateway,Completed,36,Tehran,2023-02-22,Regular,Laptop Stand,Accessories,28,27,27,2025,7,July,Q3,2025-07,7,Repeat Customer
527612,109154,2024-03-21,2002,1,10,Wallet,Completed,57,Tehran,2025-03-23,New,Mechanical Keyboard,Electronics,62,56,56,2024,3,March,Q1,2024-03,6,Repeat Customer
527613,109813,2024-06-16,2017,3,0,Cash,Completed,34,Ahvaz,2024-06-26,VIP,HDMI Cable,Accessories,11,33,33,2024,6,June,Q2,2024-06,6,Repeat Customer
527614,101336,2024-09-13,2013,2,0,Gateway,Completed,65,Mashhad,2025-12-06,Regular,Notebook,Stationery,7,14,14,2024,9,September,Q3,2024-09,7,Repeat Customer
527615,107147,2024-02-18,2015,1,10,CardToCard,Completed,60,Mashhad,2025-05-31,VIP,Bluetooth Speaker,Electronics,58,52,52,2024,2,February,Q1,2024-02,5,Repeat Customer
527616,102429,2024-11-12,2008,2,0,CardToCard,Returned,54,Shiraz,2024-07-02,Regular,Phone Case,Accessories,14,28,28,2024,11,November,Q4,2024-11,7,Repeat Customer
527617,107643,2025-10-24,2010,1,5,Gateway,Completed,38,Mashhad,2024-01-06,Regular,Fitness Band,Wearables,55,52,52,2025,10,October,Q4,2025-10,9,Repeat Customer
527618,103998,2024-02-16,2015,1,0,CardToCard,Completed,58,Isfahan,2023-08-09,Regular,Bluetooth Speaker,Electronics,58,58,58,2024,2,February,Q1,2024-02,4,Repeat Customer
527619,106034,2025-03-04,2002,3,0,Gateway,Completed,63,Shiraz,2025-10-02,Regular,Mechanical Keyboard,Electronics,62,186,186,2025,3,March,Q1,2025-03,6,Repeat Customer
527620,109321,2024-07-14,2017,4,5,CardToCard,Completed,31,Shiraz,2023-04-15,Regular,HDMI Cable,Accessories,11,42,42,2024,7,July,Q3,2024-07,4,Repeat Customer
527621,109286,2025-05-04,2020,2,15,Wallet,Completed,40,Tehran,2023-09-23,Regular,Gaming Controller,Gaming,68,116,116,2025,5,May,Q2,2025-05,9,Repeat Customer
527622,108528,2025-03-01,2017,2,0,CardToCard,Completed,57,Tehran,2023-12-26,Regular,HDMI Cable,Accessories,11,22,22,2025,3,March,Q1,2025-03,6,Repeat Customer
527623,104634,2024-05-23,2017,3,5,Gateway,Completed,26,Mashhad,2025-02-27,Regular,HDMI Cable,Accessories,11,31,31,2024,5,May,Q2,2024-05,9,Repeat Customer
527624,109717,2026-01-06,2008,1,0,Cash,Completed,47,Shiraz,2025-02-07,New,Phone Case,Accessories,14,14,14,2026,1,January,Q1,2026-01,6,Repeat Customer
527625,100007,2025-03-08,2002,1,5,CardToCard,Completed,22,Karaj,2024-10-22,Regular,Mechanical Keyboard,Electronics,62,59,59,2025,3,March,Q1,2025-03,3,Repeat Customer
527626,107738,2026-06-12,2013,1,10,Gateway,Completed,47,Rasht,2023-04-28,Regular,Notebook,Stationery,7,6,6,2026,6,June,Q2,2026-06,8,Repeat Customer
527627,102156,2026-06-11,2013,1,5,CardToCard,Completed,41,Karaj,2024-01-17,New,Notebook,Stationery,7,7,7,2026,6,June,Q2,2026-06,6,Repeat Customer
527628,103484,2024-08-04,2012,1,10,Gateway,Completed,29,Shiraz,2024-12-08,New,Office Chair,Home Office,180,162,162,2024,8,August,Q3,2024-08,6,Repeat Customer
527629,109309,2026-02-02,2011,1,5,Gateway,Completed,49,Isfahan,2023-06-28,Regular,Desk Lamp,Home Office,32,30,30,2026,2,February,Q1,2026-02,6,Repeat Customer
527630,100528,2025-09-13,2013,2,0,Gateway,Completed,24,Tehran,2023-10-13,New,Notebook,Stationery,7,14,14,2025,9,September,Q3,2025-09,7,Repeat Customer
527631,102029,2025-01-08,2002,1,10,CardToCard,Completed,43,Tabriz,2023-02-22,Regular,Mechanical Keyboard,Electronics,62,56,56,2025,1,January,Q1,2025-01,10,Repeat Customer
527632,106154,2025-12-05,2012,1,0,Wallet,Completed,34,Karaj,2024-04-26,Regular,Office Chair,Home Office,180,180,180,2025,12,December,Q4,2025-12,7,Repeat Customer
527633,109903,2024-12-29,2020,2,15,Gateway,Completed,31,Tehran,2023-11-15,New,Gaming Controller,Gaming,68,116,116,2024,12,December,Q4,2024-12,5,Repeat Customer
527634,108947,2025-03-01,2013,1,0,Gateway,Completed,21,Qom,2024-04-03,New,Notebook,Stationery,7,7,7,2025,3,March,Q1,2025-03,8,Repeat Customer
527635,105541,2024-11-17,2003,2,10,CardToCard,Completed,31,Rasht,2025-08-14,New,USB-C Cable,Accessories,9,16,16,2024,11,November,Q4,2024-11,6,Repeat Customer
527636,104468,2025-12-29,2014,2,5,Gateway,Completed,63,Tabriz,2025-03-27,VIP,Backpack,Accessories,42,80,80,2025,12,December,Q4,2025-12,8,Repeat Customer
527637,103985,2026-03-04,2003,2,5,Gateway,Completed,59,Shiraz,2025-02-04,Regular,USB-C Cable,Accessories,9,17,17,2026,3,March,Q1,2026-03,8,Repeat Customer
527638,103923,2024-05-10,2008,1,0,Gateway,Completed,41,Tehran,2025-03-31,Regular,Phone Case,Accessories,14,14,14,2024,5,May,Q2,2024-05,8,Repeat Customer
527639,107871,2025-05-24,2020,2,20,Gateway,Completed,21,Rasht,2023-11-22,New,Gaming Controller,Gaming,68,109,109,2025,5,May,Q2,2025-05,2,Repeat Customer
527640,107928,2024-04-11,2017,1,0,CardToCard,Completed,31,Tehran,2023-07-25,New,HDMI Cable,Accessories,11,11,11,2024,4,April,Q2,2024-04,5,Repeat Customer
527641,102976,2026-02-05,2011,1,20,Gateway,Completed,40,Rasht,2025-12-13,Regular,Desk Lamp,Home Office,32,26,26,2026,2,February,Q1,2026-02,4,Repeat Customer
527642,103994,2024-07-09,2005,1,5,Gateway,Completed,31,Mashhad,2025-11-01,Regular,Laptop Stand,Accessories,28,27,27,2024,7,July,Q3,2024-07,11,Repeat Customer
527643,108216,2024-02-01,2006,1,15,Gateway,Completed,52,Tehran,2024-08-04,Regular,Webcam,Electronics,48,41,41,2024,2,February,Q1,2024-02,7,Repeat Customer
527644,107336,2025-10-06,2005,4,10,Gateway,Completed,24,Isfahan,2025-08-11,Regular,Laptop Stand,Accessories,28,101,101,2025,10,October,Q4,2025-10,4,Repeat Customer
527645,105217,2025-07-29,2007,1,15,Gateway,Completed,55,Karaj,2023-05-21,Regular,Headphones,Electronics,75,64,64,2025,7,July,Q3,2025-07,4,Repeat Customer
527646,102080,2024-12-21,2008,1,0,CardToCard,Completed,24,Kerman,2023-03-25,Regular,Phone Case,Accessories,14,14,14,2024,12,December,Q4,2024-12,10,Repeat Customer
527647,102386,2025-06-19,2001,2,15,Wallet,Completed,60,Qom,2025-12-19,New,Wireless Mouse,Electronics,18,31,31,2025,6,June,Q2,2025-06,8,Repeat Customer
527648,106335,2025-10-28,2005,1,0,Gateway,Cancelled,21,Tehran,2025-12-21,Regular,Laptop Stand,Accessories,28,28,28,2025,10,October,Q4,2025-10,8,Repeat Customer
527649,106990,2024-05-26,2020,1,5,Gateway,Completed,24,Tabriz,2023-12-26,Regular,Gaming Controller,Gaming,68,65,65,2024,5,May,Q2,2024-05,2,Repeat Customer
527650,105699,2024-09-20,2013,1,30,Gateway,Completed,52,Ahvaz,2025-12-10,Regular,Notebook,Stationery,7,5,5,2024,9,September,Q3,2024-09,13,Repeat Customer
527651,105551,2025-02-23,2002,2,5,Gateway,Completed,46,Rasht,2023-04-07,New,Mechanical Keyboard,Electronics,62,118,118,2025,2,February,Q1,2025-02,5,Repeat Customer
527652,104387,2025-07-01,2008,1,0,Wallet,Completed,30,Ahvaz,2025-08-21,Regular,Phone Case,Accessories,14,14,14,2025,7,July,Q3,2025-07,5,Repeat Customer
527653,107511,2025-06-14,2017,1,5,Cash,Cancelled,35,Tehran,2023-01-10,VIP,HDMI Cable,Accessories,11,10,10,2025,6,June,Q2,2025-06,5,Repeat Customer
527654,103289,2025-03-02,2017,1,10,CardToCard,Completed,26,Mashhad,2023-04-21,New,HDMI Cable,Accessories,11,10,10,2025,3,March,Q1,2025-03,9,Repeat Customer
527655,106471,2025-07-25,2004,3,5,CardToCard,Completed,18,Mashhad,2024-09-19,New,Power Bank,Electronics,35,100,100,2025,7,July,Q3,2025-07,4,Repeat Customer
527656,106157,2024-01-19,2020,1,0,Gateway,Completed,22,Rasht,2025-09-03,Regular,Gaming Controller,Gaming,68,68,68,2024,1,January,Q1,2024-01,7,Repeat Customer
527657,102363,2024-10-06,2010,3,15,Wallet,Returned,64,Rasht,2023-01-23,New,Fitness Band,Wearables,55,140,140,2024,10,October,Q4,2024-10,7,Repeat Customer
527658,109477,2025-05-09,2015,1,5,Wallet,Completed,34,Isfahan,2025-09-13,New,Bluetooth Speaker,Electronics,58,55,55,2025,5,May,Q2,2025-05,6,Repeat Customer
527659,107414,2024-09-21,2003,1,20,Gateway,Completed,33,Rasht,2024-08-21,Regular,USB-C Cable,Accessories,9,7,7,2024,9,September,Q3,2024-09,3,Repeat Customer
527660,103074,2026-04-17,2013,2,15,CardToCard,Completed,55,Isfahan,2024-03-24,Regular,Notebook,Stationery,7,12,12,2026,4,April,Q2,2026-04,8,Repeat Customer
527661,102831,2026-05-15,2007,1,30,CardToCard,Completed,62,Kerman,2024-11-25,Regular,Headphones,Electronics,75,52,52,2026,5,May,Q2,2026-05,8,Repeat Customer
527662,100561,2024-11-16,2008,1,10,CardToCard,Completed,43,Rasht,2025-09-06,VIP,Phone Case,Accessories,14,13,13,2024,11,November,Q4,2024-11,6,Repeat Customer
527663,104625,2024-07-19,2020,1,10,Gateway,Completed,36,Qom,2025-03-16,New,Gaming Controller,Gaming,68,61,61,2024,7,July,Q3,2024-07,4,Repeat Customer
527664,108785,2024-07-12,2013,2,5,Wallet,Completed,30,Ahvaz,2024-03-22,New,Notebook,Stationery,7,13,13,2024,7,July,Q3,2024-07,2,Repeat Customer
527665,102676,2025-01-18,2002,1,5,Cash,Completed,46,Shiraz,2025-09-03,New,Mechanical Keyboard,Electronics,62,59,59,2025,1,January,Q1,2025-01,7,Repeat Customer
527666,100183,2026-05-08,2020,1,5,Gateway,Completed,41,Tehran,2023-05-29,Regular,Gaming Controller,Gaming,68,65,65,2026,5,May,Q2,2026-05,4,Repeat Customer
527667,104523,2024-07-23,2004,1,10,CardToCard,Completed,43,Tehran,2024-07-05,Regular,Power Bank,Electronics,35,32,32,2024,7,July,Q3,2024-07,7,Repeat Customer
527668,100639,2024-10-13,2008,5,20,Gateway,Completed,56,Tehran,2023-12-23,New,Phone Case,Accessories,14,56,56,2024,10,October,Q4,2024-10,2,Repeat Customer
527669,107934,2025-04-28,2003,1,0,Cash,Completed,41,Karaj,2025-04-10,New,USB-C Cable,Accessories,9,9,9,2025,4,April,Q2,2025-04,8,Repeat Customer
527670,101434,2025-05-07,2013,1,5,Wallet,Completed,44,Rasht,2023-04-20,New,Notebook,Stationery,7,7,7,2025,5,May,Q2,2025-05,7,Repeat Customer
527671,103996,2025-07-26,2018,1,5,CardToCard,Completed,34,Rasht,2025-04-07,New,Microphone,Electronics,85,81,81,2025,7,July,Q3,2025-07,5,Repeat Customer
527672,107469,2025-09-20,2013,1,5,Wallet,Completed,61,Tehran,2025-07-01,Regular,Notebook,Stationery,7,7,7,2025,9,September,Q3,2025-09,6,Repeat Customer
527673,102509,2025-11-14,2008,2,5,Cash,Completed,37,Tabriz,2023-02-08,Regular,Phone Case,Accessories,14,27,27,2025,11,November,Q4,2025-11,8,Repeat Customer
527674,100687,2025-02-28,2018,5,10,Wallet,Completed,37,Tehran,2025-01-15,VIP,Microphone,Electronics,85,382,382,2025,2,February,Q1,2025-02,4,Repeat Customer
527675,107883,2024-03-02,2015,2,20,Wallet,Completed,62,Mashhad,2025-05-21,New,Bluetooth Speaker,Electronics,58,93,93,2024,3,March,Q1,2024-03,4,Repeat Customer
527676,104958,2025-08-07,2015,1,0,Gateway,Completed,35,Tehran,2024-09-05,Regular,Bluetooth Speaker,Electronics,58,58,58,2025,8,August,Q3,2025-08,4,Repeat Customer
527677,100738,2025-05-26,2001,1,0,Gateway,Completed,34,Tabriz,2023-11-22,Regular,Wireless Mouse,Electronics,18,18,18,2025,5,May,Q2,2025-05,5,Repeat Customer
527678,101382,2024-07-04,2011,1,0,CardToCard,Completed,31,Ahvaz,2023-04-05,Regular,Desk Lamp,Home Office,32,32,32,2024,7,July,Q3,2024-07,7,Repeat Customer
527679,108933,2026-01-07,2005,2,15,CardToCard,Completed,46,Shiraz,2024-04-07,Regular,Laptop Stand,Accessories,28,48,48,2026,1,January,Q1,2026-01,8,Repeat Customer
527680,105560,2025-10-02,2003,1,5,Gateway,Completed,24,Ahvaz,2023-12-17,New,USB-C Cable,Accessories,9,9,9,2025,10,October,Q4,2025-10,10,Repeat Customer
527681,102585,2024-12-30,2005,2,0,Gateway,Completed,41,Shiraz,2024-12-10,New,Laptop Stand,Accessories,28,56,56,2024,12,December,Q4,2024-12,5,Repeat Customer
527682,104862,2026-05-22,2008,1,0,Gateway,Completed,57,Isfahan,2023-07-19,New,Phone Case,Accessories,14,14,14,2026,5,May,Q2,2026-05,8,Repeat Customer
527683,109858,2025-08-07,2011,1,10,Cash,Completed,52,Tehran,2024-11-22,Regular,Desk Lamp,Home Office,32,29,29,2025,8,August,Q3,2025-08,5,Repeat Customer
527684,103108,2026-04-03,2015,3,20,Gateway,Completed,35,Ahvaz,2025-11-27,New,Bluetooth Speaker,Electronics,58,139,139,2026,4,April,Q2,2026-04,4,Repeat Customer
527685,102112,2025-09-21,2011,1,0,CardToCard,Completed,50,Shiraz,2025-11-17,Regular,Desk Lamp,Home Office,32,32,32,2025,9,September,Q3,2025-09,4,Repeat Customer
527686,105719,2025-09-05,2004,2,10,CardToCard,Completed,18,Tehran,2025-08-24,New,Power Bank,Electronics,35,63,63,2025,9,September,Q3,2025-09,6,Repeat Customer
527687,108245,2024-07-07,2008,1,15,CardToCard,Completed,46,Mashhad,2023-10-14,Regular,Phone Case,Accessories,14,12,12,2024,7,July,Q3,2024-07,4,Repeat Customer
527688,103065,2024-12-28,2012,1,20,Cash,Completed,51,Rasht,2025-10-06,New,Office Chair,Home Office,180,144,144,2024,12,December,Q4,2024-12,7,Repeat Customer
527689,100884,2025-07-03,2001,3,0,Gateway,Completed,25,Kerman,2025-10-27,New,Wireless Mouse,Electronics,18,54,54,2025,7,July,Q3,2025-07,3,Repeat Customer
527690,108405,2025-12-16,2003,2,10,CardToCard,Cancelled,58,Tehran,2024-09-04,Regular,USB-C Cable,Accessories,9,16,16,2025,12,December,Q4,2025-12,6,Repeat Customer
527691,108287,2026-03-10,2010,1,0,Cash,Completed,20,Rasht,2023-03-05,Regular,Fitness Band,Wearables,55,55,55,2026,3,March,Q1,2026-03,5,Repeat Customer
527692,109268,2024-03-11,2001,1,0,CardToCard,Completed,31,Ahvaz,2023-07-01,VIP,Wireless Mouse,Electronics,18,18,18,2024,3,March,Q1,2024-03,5,Repeat Customer
527693,103514,2025-09-09,2020,2,10,Wallet,Completed,24,Kerman,2023-10-04,New,Gaming Controller,Gaming,68,122,122,2025,9,September,Q3,2025-09,6,Repeat Customer
527694,105188,2024-08-17,2005,3,0,CardToCard,Completed,23,Mashhad,2024-09-01,Regular,Laptop Stand,Accessories,28,84,84,2024,8,August,Q3,2024-08,5,Repeat Customer
527695,104723,2025-09-05,2007,3,30,Wallet,Completed,63,Isfahan,2023-08-05,New,Headphones,Electronics,75,158,158,2025,9,September,Q3,2025-09,4,Repeat Customer
527696,101234,2024-10-01,2009,3,5,Wallet,Completed,53,Tehran,2025-11-12,Regular,Smart Watch,Wearables,120,342,342,2024,10,October,Q4,2024-10,9,Repeat Customer
527697,106248,2025-05-08,2003,1,30,Wallet,Completed,39,Isfahan,2023-08-26,Regular,USB-C Cable,Accessories,9,6,6,2025,5,May,Q2,2025-05,7,Repeat Customer
527698,103224,2025-03-31,2013,1,5,Gateway,Completed,55,Rasht,2024-01-11,Regular,Notebook,Stationery,7,7,7,2025,3,March,Q1,2025-03,4,Repeat Customer
527699,108966,2026-01-23,2009,1,5,Gateway,Completed,55,Kerman,2025-12-25,Regular,Smart Watch,Wearables,120,114,114,2026,1,January,Q1,2026-01,9,Repeat Customer
527700,108211,2025-07-19,2013,2,0,Gateway,Completed,50,Karaj,2025-01-09,New,Notebook,Stationery,7,14,14,2025,7,July,Q3,2025-07,8,Repeat Customer
527701,102221,2024-07-28,2002,1,0,Gateway,Completed,63,Tehran,2024-12-28,New,Mechanical Keyboard,Electronics,62,62,62,2024,7,July,Q3,2024-07,9,Repeat Customer
527702,102081,2025-06-27,2007,2,10,CardToCard,Completed,57,Qom,2023-03-24,Regular,Headphones,Electronics,75,135,135,2025,6,June,Q2,2025-06,6,Repeat Customer
527704,101275,2024-11-10,2018,1,20,Gateway,Completed,54,Tehran,2023-03-18,Regular,Microphone,Electronics,85,68,68,2024,11,November,Q4,2024-11,6,Repeat Customer
527705,104534,2024-08-15,2001,1,15,CardToCard,Completed,54,Isfahan,2023-01-04,VIP,Wireless Mouse,Electronics,18,15,15,2024,8,August,Q3,2024-08,7,Repeat Customer
527706,109628,2026-03-08,2015,1,5,Cash,Completed,63,Shiraz,2023-04-07,New,Bluetooth Speaker,Electronics,58,55,55,2026,3,March,Q1,2026-03,7,Repeat Customer
527707,105283,2024-05-12,2011,1,0,Gateway,Completed,57,Isfahan,2023-11-05,New,Desk Lamp,Home Office,32,32,32,2024,5,May,Q2,2024-05,4,Repeat Customer
527708,105510,2024-05-02,2005,1,5,CardToCard,Completed,60,Qom,2024-03-24,Regular,Laptop Stand,Accessories,28,27,27,2024,5,May,Q2,2024-05,4,Repeat Customer
527709,104037,2025-05-24,2018,2,10,Gateway,Completed,50,Rasht,2025-10-18,New,Microphone,Electronics,85,153,153,2025,5,May,Q2,2025-05,5,Repeat Customer
527710,104621,2024-09-23,2003,2,0,Gateway,Returned,47,Tehran,2023-01-12,Regular,USB-C Cable,Accessories,9,18,18,2024,9,September,Q3,2024-09,8,Repeat Customer
527711,104940,2025-03-11,2016,1,10,Gateway,Completed,34,Karaj,2023-08-21,Regular,Monitor,Electronics,21,19,19,2025,3,March,Q1,2025-03,9,Repeat Customer
527712,109234,2024-08-19,2008,4,15,CardToCard,Completed,24,Tehran,2025-08-24,New,Phone Case,Accessories,14,48,48,2024,8,August,Q3,2024-08,4,Repeat Customer
527713,100631,2024-11-14,2008,3,10,CardToCard,Completed,53,Isfahan,2025-05-10,New,Phone Case,Accessories,14,38,38,2024,11,November,Q4,2024-11,8,Repeat Customer
527714,105365,2024-12-18,2005,2,0,Wallet,Completed,41,Tehran,2025-07-27,Regular,Laptop Stand,Accessories,28,56,56,2024,12,December,Q4,2024-12,2,Repeat Customer
527715,105795,2025-04-30,2013,1,10,Gateway,Completed,37,Tehran,2023-05-28,VIP,Notebook,Stationery,7,6,6,2025,4,April,Q2,2025-04,5,Repeat Customer
527716,104950,2024-03-09,2009,1,10,Wallet,Completed,35,Shiraz,2024-05-30,New,Smart Watch,Wearables,120,108,108,2024,3,March,Q1,2024-03,5,Repeat Customer
527717,104285,2025-01-08,2011,1,0,Cash,Cancelled,23,Isfahan,2023-04-25,New,Desk Lamp,Home Office,32,32,32,2025,1,January,Q1,2025-01,8,Repeat Customer
527718,103003,2025-08-16,2013,1,15,Gateway,Returned,62,Tehran,2025-02-16,New,Notebook,Stationery,7,6,6,2025,8,August,Q3,2025-08,7,Repeat Customer
527719,104429,2025-09-04,2001,2,5,Gateway,Completed,55,Karaj,2024-08-10,VIP,Wireless Mouse,Electronics,18,34,34,2025,9,September,Q3,2025-09,3,Repeat Customer
527720,106757,2024-08-22,2003,1,15,CardToCard,Completed,43,Kerman,2025-10-14,New,USB-C Cable,Accessories,9,8,8,2024,8,August,Q3,2024-08,6,Repeat Customer
527721,103132,2025-04-14,2009,5,0,Gateway,Completed,40,Rasht,2025-01-12,Regular,Smart Watch,Wearables,120,600,600,2025,4,April,Q2,2025-04,6,Repeat Customer
527722,107141,2024-11-28,2008,2,5,Gateway,Returned,26,Mashhad,2025-11-12,Regular,Phone Case,Accessories,14,27,27,2024,11,November,Q4,2024-11,9,Repeat Customer
527723,108172,2024-02-02,2008,2,0,Gateway,Returned,62,Tehran,2024-01-17,Regular,Phone Case,Accessories,14,28,28,2024,2,February,Q1,2024-02,7,Repeat Customer
527724,101354,2025-01-08,2004,3,0,Gateway,Completed,61,Isfahan,2025-06-06,Regular,Power Bank,Electronics,35,105,105,2025,1,January,Q1,2025-01,3,Repeat Customer
527725,106505,2025-08-04,2015,2,5,Wallet,Completed,37,Ahvaz,2023-06-29,Regular,Bluetooth Speaker,Electronics,58,110,110,2025,8,August,Q3,2025-08,6,Repeat Customer
527726,107808,2026-04-22,2001,3,20,Gateway,Completed,43,Rasht,2025-07-20,Regular,Wireless Mouse,Electronics,18,43,43,2026,4,April,Q2,2026-04,5,Repeat Customer
527727,107671,2024-04-06,2010,3,0,Gateway,Completed,21,Tehran,2024-09-26,Regular,Fitness Band,Wearables,55,165,165,2024,4,April,Q2,2024-04,11,Repeat Customer
527728,104423,2025-01-04,2016,1,10,CardToCard,Completed,54,Shiraz,2025-02-16,Regular,Monitor,Electronics,21,19,19,2025,1,January,Q1,2025-01,4,Repeat Customer
527729,102882,2026-04-17,2013,1,0,Wallet,Completed,29,Tehran,2023-11-19,VIP,Notebook,Stationery,7,7,7,2026,4,April,Q2,2026-04,4,Repeat Customer
527730,104192,2025-02-09,2020,2,0,Gateway,Completed,34,Mashhad,2025-03-25,New,Gaming Controller,Gaming,68,136,136,2025,2,February,Q1,2025-02,8,Repeat Customer
527732,109047,2025-08-12,2001,1,5,Cash,Completed,62,Kerman,2024-04-28,Regular,Wireless Mouse,Electronics,18,17,17,2025,8,August,Q3,2025-08,5,Repeat Customer
527733,105368,2026-01-18,2014,2,5,CardToCard,Completed,45,Isfahan,2025-09-04,Regular,Backpack,Accessories,42,80,80,2026,1,January,Q1,2026-01,8,Repeat Customer
527734,101565,2025-10-17,2007,1,5,Gateway,Completed,44,Isfahan,2023-01-16,Regular,Headphones,Electronics,75,71,71,2025,10,October,Q4,2025-10,4,Repeat Customer
527735,100859,2024-03-03,2013,1,15,Gateway,Completed,50,Shiraz,2023-01-26,New,Notebook,Stationery,7,6,6,2024,3,March,Q1,2024-03,7,Repeat Customer
527736,104900,2025-10-20,2003,1,10,Gateway,Completed,46,Rasht,2024-01-17,Regular,USB-C Cable,Accessories,9,8,8,2025,10,October,Q4,2025-10,5,Repeat Customer
527737,105300,2024-04-20,2015,4,10,Wallet,Completed,41,Kerman,2025-05-24,Regular,Bluetooth Speaker,Electronics,58,209,209,2024,4,April,Q2,2024-04,9,Repeat Customer
527738,104509,2025-10-08,2005,1,20,CardToCard,Completed,30,Karaj,2023-08-04,Regular,Laptop Stand,Accessories,28,22,22,2025,10,October,Q4,2025-10,6,Repeat Customer
527739,107517,2024-12-28,2003,3,0,Gateway,Completed,18,Shiraz,2024-06-10,Regular,USB-C Cable,Accessories,9,27,27,2024,12,December,Q4,2024-12,4,Repeat Customer
527740,106016,2025-08-14,2016,2,0,Gateway,Completed,23,Shiraz,2024-04-09,Regular,Monitor,Electronics,21,42,42,2025,8,August,Q3,2025-08,8,Repeat Customer
527741,105279,2024-02-22,2008,2,0,CardToCard,Completed,36,Tehran,2023-03-01,VIP,Phone Case,Accessories,14,28,28,2024,2,February,Q1,2024-02,4,Repeat Customer
527742,102223,2024-04-08,2003,1,0,Gateway,Completed,19,Shiraz,2023-07-05,New,USB-C Cable,Accessories,9,9,9,2024,4,April,Q2,2024-04,10,Repeat Customer
527743,106710,2024-04-02,2001,2,5,Gateway,Completed,41,Tabriz,2023-12-16,Regular,Wireless Mouse,Electronics,18,34,34,2024,4,April,Q2,2024-04,8,Repeat Customer
527744,102470,2024-11-20,2014,2,15,Wallet,Completed,28,Shiraz,2025-12-13,Regular,Backpack,Accessories,42,71,71,2024,11,November,Q4,2024-11,4,Repeat Customer
527745,109543,2024-05-26,2016,1,0,CardToCard,Completed,30,Tabriz,2024-02-01,Regular,Monitor,Electronics,21,21,21,2024,5,May,Q2,2024-05,10,Repeat Customer
527746,100512,2024-01-07,2010,2,15,CardToCard,Completed,53,Shiraz,2023-03-19,New,Fitness Band,Wearables,55,94,94,2024,1,January,Q1,2024-01,2,Repeat Customer
